reviewId,content,score
62016662-3c44-4b1c-8fca-30d569e1f033,Noice,1
5e63d3c9-2492-4de9-8072-cb4ccfc935be,Nice App,5
a547abae-3e10-4371-a051-af11faf1adb0,Super,5
2496f805-df31-4f60-9a41-0e8c4ebc7729,Love the new gumball machines! So much fun!,5
8675930b-f0b7-4a96-8cf4-d866e4b79c3d,🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬🍭🍬,5
ba3658ff-241e-4d74-8f06-1f9e27ce16f5,a nice game,4
5ab1701f-e33d-4256-a597-8964f120e469,Funtastic,5
abf9ca27-fdd0-4dec-96c7-5b750caba0c5,Love the game,5
69999443-dd3e-4b36-a048-08714dd28e0c,Developers have removed lot of benefits from game and made this game so much boring.,3
da54d016-fcb3-436b-bf14-cd4d01aa533b,Very nice game,5
1cc566bd-4336-4664-b068-4aead4f87576,Good V good,5
8bf757a2-80d9-4b20-994c-59cebd028f4e,I love this game is fun,4
1deb0e6f-bbdf-400c-83c1-82a853a3f875,Good,5
4eeb493e-1778-48b4-9461-e0fcaeb2c113,Love to play,5
2dbf2b4b-285f-45c1-a0e3-862a1f3c368a,Very unique and fun,5
93a20a84-1ace-4907-a607-ac2031bf969d,Nice game,5
adca3b8c-989b-4b3a-9f92-5fd29622795a,Steez,4
14e5805f-74cd-439f-b8f0-8fc8eb28faf8,You should buy golden bar to win .. And you will win if you want it,1
221a9842-9d22-4ec3-9fa0-d3e8be20be59,Fun,5
195de149-5114-446f-9de5-8fb3f55a515b,Best game india,5
a8d48dc4-6203-4eb7-960f-618de31d451b,Good,5
28f73518-1fa9-49d5-a2da-958db99303b9,Relaxing and fun,5
748bcb69-b62f-4021-8038-a6b1ed92505e,Fun fun,5
62c7355b-4ab3-472c-82b9-3327ed26c7e5,relax game for me,5
653a5ee6-5e26-4a41-9b3f-95413dd2df6a,This game cheats me a lot!!!,3
cd5010e7-c6a4-40bf-83ba-452de146badd,Good game like it when they don't cheat,5
706dbcba-8fd4-447d-8b7b-593f0028faff,"Very addictive, fun for all, love the changes. Been playing for awhile. Something for everthing.",5
a078f039-6096-44c7-9c4e-84d084573137,I love this game,5
fd1acb03-95ea-4b1a-9505-ad8846808f78,I wanna level up like my mom,5
18eb9581-e07b-43a5-9b53-92090e15c9a7,🥳,5
8e85a6f1-c01e-4249-a665-c525f36e5a7f,Good experience,4
c0b7e4d4-1af9-4c17-bb57-e4cc0d96a2ea,ok,5
e78e9546-9582-4c02-ad6f-d6fde29ce618,It's cool 😎 😁,5
2f930caa-51a5-4522-9059-91770660011c,Love it,5
c70fd09b-bb81-4b3b-9cb6-ee38a32f0441,"Candy Crush keep taking all my boosters, I'm beginning to really hate this game 🤬🤬🤬",1
d600f428-0f39-47db-a728-306aa08522ea,Nice game,5
2e2117d8-f9f7-4114-8791-5df5cff982f6,"Lotsa fun. Can't stop playing... WHAT-WHAAAT!! Yeah, Y'all did that... This is pimp in a toy candy costume, with a big poop eating grin on its face bcuz it knows ""Fish On Line"", got another one... I don't even remember what my favorite game use to be,it's All Bad... Thanks!",5
0d4107cd-2848-45bf-b0a9-7dd3e6034395,Nice,4
9bf9749b-1cf1-4b1d-ab23-8e976f699cb1,👍😊😊😊😊😊😊😊,5
2e96ef8d-2016-40fd-ae44-98467a72e2cf,Yazzzz,5
be8290c8-7c15-4ac2-88ea-51de3d9025d9,Classic bop,5
1444ceb8-035c-480f-9251-e6e33cfe8b56,Fantastic,5
9947e9a3-598d-4d1c-ab24-fa8faafd2daa,Nice app,5
fbc27d58-a5f2-44a7-bbc2-e0f5922f397d,Fun 😁,5
2644b818-57bb-4162-b93e-2ed50da4d09f,Back in action and ready for a fresh new start and get into these fun game adventures 👊🏻 😆 Thank you for such a cool game please continue to provide with updates and please please continue with more rewards and boosters 👍🏻Thanks!!,5
e91eb980-4aa1-4d13-a63f-f6cfeb1fedca,Love it,5
7fd56eaa-65a6-4a9e-936b-e4f081c0bba7,Excellent,5
4933287a-8435-435e-b7df-4a40f6ec521a,Love this game. Love the sounds and the graphics. Love how colorful it is. My favorite game,5
61509076-447f-4825-b227-ec37293d45dd,I am having fun playing the game I hope you add more features to it,2
b8098e0f-240e-45e9-beee-37bed8792060,"Awesome thanks to candy ctush,good job",5
62d857a7-78a5-494e-9257-f571785149b4,Awesome,5
d8016f8c-1b98-490a-aa0e-f609de0b79fc,Playing this is fun!,5
03ed6ff3-6825-4d6b-8bc0-185f2008bfb4,"Candy Crush has been a childhood favorite of mine and now into full-on adulting. The game has carried me through the most stressful times. I have lost phones and progress of the game before, but I'm never too lazy to start the whole thing from scratch. Truly such an amazing place to be❤️",5
0530c432-45cf-43e8-b462-931037bcc26b,fun,4
efd06ebf-a6d0-4ca4-b92e-05525c7ce35d,Good,4
6d88251d-f1c4-4df8-8f87-13ffdc40a94d,Awesome 👌,5
04170157-5d58-4a8d-8ff9-80861565d9c5,Great,5
ed7b0758-0dd1-4473-9fb6-7ba6cdd299d3,Nice,5
d42b127f-fbae-40fd-880b-59b832833977,Wow since I started playing this candy crush this one I give 4 Star because this great I like it,4
dad46742-575d-46b7-8da5-971ae33896dc,Sugar Much🥰,5
d52603f6-9a2e-4ed8-afe0-31e6f92ba6bd,To good,5
2452b77a-67af-4ea3-9544-90799c5a6d9f,It's simple and fun. Doesn't beat you over the head with reminders to play it,5
fc2290bc-b2bf-4c47-b9aa-aeee25c27607,Very good,5
7040d182-e2e1-40da-8d40-f2823a0cf0c7,Fun,5
f4865226-a32f-474e-9542-278a77a4691c,Good ❤️,5
bbee6d9e-0692-4a66-b9a3-c9cf15ef34eb,Excellent,5
c5d7356f-520a-419f-a82d-06a12a4fcd68,Interesting,3
1fe77413-00d3-4a7e-ac93-82e0c6893b31,Good,5
53857083-ff3c-434d-8e97-7f7e221e595b,Lovely,5
6d2076ca-55ec-4b59-8ec5-a8ca141ad5db,Awesome 👍,5
49bba24d-9f86-4df3-a50b-a20401aac1a3,Nice,5
eaccb532-1515-47f2-a04c-8e91301cf1bf,Good game,5
6ef5f635-7a4e-4793-8c78-f82c5bc2866d,Addictive,5
5aedde86-36df-4c17-b17a-b54bfe1e176d,Good games,5
a27cd8a0-1626-4d38-b3ca-a3d1544605e3,Very relaxing,5
ad2bd172-4f51-4288-8012-fa4f0d4338fb,Its really keep my time and it's fun and a fantasy game,5
83c30baf-6488-4a3b-89c1-61a74365eea6,Too many micro transactions,3
df9f2383-d3f6-42b4-9029-fb9376f26e8d,👍😊 Good,5
616c4f6c-c89b-4d1f-b021-39f59028aa66,Fun!,5
c01c3459-7ba9-42cb-a5ae-b1d4d5f82067,I love this game. For real!!!!!!,5
073b1db8-462e-479c-aa86-0713f497dbca,"Great game! Sharpens your decision making skills. Wrong decision, you pay dearly for it.",5
5183d785-70cf-44bf-a437-7a9e5d8a7dca,Wow,5
1a76ae3f-2871-4c6a-bd06-3e550305e9e8,Good,3
d9ed001a-efa3-413a-89ce-cad04375cf50,Very interesting,4
b7a025e5-2990-41ec-80c8-25fc32b9ca7d,Best of one,5
99fa8959-126b-4ac5-b00f-146baeb5c837,love it still classy,5
923620d6-50a6-4a05-8f96-b8fc2fbd0017,My experience with CCS was Funder full,5
20fb790d-2698-4aec-80ad-b4c705eb88a4,Good game 🎯,5
08f52578-fa82-4362-9c1a-a43ad03194e4,Ahaaaaaaaaaaa,5
565e4716-1811-4ad0-95ef-b70ebbac6119,Exllent ❤️❤️,5
7912b711-6d3f-421a-964a-3172f8d41aef,Very interesting in playing,5
45257571-22d8-4e58-aaf2-9a31535f5b2f,Good game,5
a2e4337a-1559-41cd-82ff-eed7acb83601,A very fun app. It has in app purchase options but you are not pressured to get those,5
9d6acb72-bb1a-4e72-a2e9-70ccceee7fa4,Simply love this game.,5
30dc105d-86a0-4508-bb39-dd34cc7e79c4,Josssss,5
2c37f3e4-8475-4a97-808c-d10ce9130167,Amazing,4
7b9ecd24-03e7-4b5e-8637-2f3ef9d5daa3,Very good,5
d5810ff7-dad6-4d56-9fbe-48905950e1d6,Awesome. Helps me relax after a long day..,5
118e881e-9c27-403e-bcbd-c2b09b30b9e1,Fun to pass time,5
71aebfbb-51b9-4d90-865c-613d05113528,Ok by,5
55662fb6-5217-42a2-bb13-225d0798c6f9,Totally addicting!!!!!!,5
7660962d-054f-4fc4-a008-55d1d5e1c880,Love the game,5
375441d8-e93f-46a4-a76d-f87dc0b8ae1e,Superb game,5
