reviewId,content,score
de5771b0-8eb0-416b-b10a-43d672a84915,Op,5
3a2d5e98-a279-45d1-9e82-fbeccc5576c3,I just love it,5
b7626677-8471-4647-aba9-13ee6defe841,Good app,5
e4a114db-c09b-48dc-8f9a-17694703ca87,Waqasjan,5
0e653685-4c3b-4204-8f99-1aba361986ae,Asowme,5
26c8acec-0677-4f40-b111-5dea66b3b482,Good,5
711e9bd6-eaf9-40ea-a211-d96e539b886f,Good work,5
989edc0c-5890-4e28-85c9-4994517c9b83,Good for sharing video and photo but add are still popping up,2
443a697f-391f-4d62-8b91-7bf92e40cd7f,Fast and accurate.,5
2036f381-7e37-4257-8bd1-cc513441f65c,Good,5
2dca5b16-1f52-4c09-b4de-9726245bacb6,Asks,1
5a1e6156-0637-48ce-9a53-451fa48c761c,varee nicc app,5
da64dc18-a3ec-496f-9370-6765d73c6f56,I don't understand how to find messages,5
cfbdccb8-bbdd-46bf-86ee-d7f0db2a3e8d,অনেক ভালো স্পিরিট ধন্যবাদ,5
2be86af5-6b96-49cb-ad6d-9217dda98eeb,berrygood,5
917f969c-db94-4b6e-8eb2-8318336cdfbd,"Very disappointed with this app, too many notifications, ad verts, and disruptive application. I gave up and uninstall it, to get it to shut-up. Use a different app, this USED to be a very handy application and now it must be run by pencil pushers and sales accounting types.",1
5c4f4383-3d8a-4e8d-b702-21617d3fb9b0,Easy and fast process,5
7b5696bb-50e8-4b11-adb4-2613c12bd955,this app is really cool a d i think i like it to my experience of looking at it,5
f1d63e10-b53b-4c8f-b1ce-6c165b37a3e3,After install too much add not good,1
e3ea4bc7-8b7a-4f3c-9778-35d8198be0ba,Thanks for it,5
8414a4d2-5605-4dad-a9e0-8ab221e5c66f,Superb,5
87ddf5c9-39b8-4a16-bff8-a314c2063ed7,Exceptional it makes things easy shareable fast....in few seconds,5
366284b1-46bd-476f-a5de-e8eac95c452d,Fast & Reliable,5
ff4aa07f-2964-4bce-a8e9-13babd7b052c,Subscribe,5
80cefca1-73ec-46d3-b5b7-94a0e88f3c78,Very Nice 👌👌💗💗❤️❤️🫶🫶👑👑🙏🙏,5
868c38f4-48cd-4a71-9882-72655743016a,Excellent 👌,5
a5484df6-4eb2-4f08-8622-a6d7045626b7,Good,5
434d6711-ea95-44af-8928-d441b39049c4,Dope app,5
03ac7e3a-e8bd-460e-8511-9523e61ba479,Good,5
6a88e9e7-e693-400d-a551-58df13665472,Ok,5
4a072251-2eae-4aff-8935-2635344be664,Sourav,5
27dd42eb-92de-425d-8211-ab68ab2de2a6,Beautiful ❤️❤️❤️,5
72540866-0503-4e5f-b6fb-b37688d88d08,"Share it needs way too many of permissions. Like, at some point, I feel like share it is trying to spy on me. Of course, what else do you expect? I recommend you to find a better application than this. The amount of permission it requires is insane.",2
a0a991e0-5a67-422d-b116-6c6114cbddbf,Best ever,5
ad0fe5fd-fe17-4011-9010-7e5b08407cfc,Will you be able to install whatsapp,5
0184f8dd-7e73-48e3-87f2-ac1f9ea44f40,Level up speed and protect all apps,5
23148971-ab22-4b8f-ac89-8ed501dc531f,Like...,5
d1b8e00a-107c-44c2-8828-5581a02d1d71,Nice,5
c89da37a-ccd3-4912-a110-ccd8d391a1e9,This app is just amazing,5
53cdcf86-3ee6-4de4-ae11-5247be19267a,Very nice app wonderful 👏,5
46d44d8f-5e13-40fd-9a2b-bac6dd617450,বারকগতস,5
38f4b406-51f0-4d51-b5c4-381e1be1c112,از وقتی تو تموم کارای گوشی دخالت کرده دیگه مثل قبل خوب نیست تو انتقالتو بده چیکار فایلای گوشی داری,3
cd7d6d2f-4d45-43d9-8775-4d4c6e4585b1,Good,5
924c9fc7-f895-4cb2-aa62-7ebe8a75d03b,I love it 🤩,5
3e5df141-b435-44a4-97c1-336a94edcac5,Very bad apps,1
7c44a64e-c182-4b0c-a129-00023a7f18f4,Its good,5
b5e1c76f-c1ae-4b1a-8bb6-320270341215,Good,5
b5eb7645-0d01-4cb4-a47b-4c91de942dca,My phone is so loading,5
b4ffec53-663a-4974-b023-e113ed8dc5b4,Nice app,4
3c92eb1a-276a-4f27-b81c-2c32234350aa,MD ismil,1
5351092c-d194-40c4-932f-5369d4156000,Nice,5
9055a432-ad70-49a5-8c38-adabe64cc9ae,Good,5
964140c9-98b2-41c5-9ef4-947f3a3b1de3,It helped clean my junk files,5
da2f9e30-36c6-4d11-940b-9313178bfcae,Awesome app,5
d644e58f-0353-469e-914a-b2c17c808f2e,Best app super,5
7f31b849-3260-47a2-bd76-4511fa35e4a8,Nice,5
ba9fb3ec-acee-44f8-b21c-470272cdf3ac,Fast and good,5
a424cfc9-e853-49da-a840-8caf1d98cded,SHAREit..Transfer、Share,5
3bae2c86-415e-4e83-a7fa-f562e6ec898c,Best exp,5
7191de14-1270-4ea4-96c2-e162b8347426,Helpful for file transfer,5
c788f976-1530-4b87-bc26-024db0f29be2,Good,5
0239ff95-7994-4f93-a93c-9344999910ab,Nicr,5
a2aa3151-06e0-4bc8-9d52-97b05ce40f29,"Quick and simple, best transfer App ever😍😍",5
7c3550ae-dea5-40dd-8b05-daeec5e24765,Good app,5
56d4b99a-3c16-442a-8aef-15011aaf6b2d,She is okayy so amazinggg😃😃,5
114ae74f-35a3-45c3-8fe2-5c7d258c1f4d,Fast and reliable 👌🏼,5
13347ddb-68ff-40f8-8c4d-4123b5d624f1,it is good,5
4820a079-79d4-45ee-82ce-b8fb4da6ca2b,Very best app for data sharing. 👌,5
e55cc4a5-3798-45cd-8d0d-93e207fdf277,Excellent,5
8a39e7d6-2477-4121-b8f0-9ce107ad8ac4,Good app,5
69432f88-301a-4696-99f2-561391c48d59,Fast share app is very good thanks you SHAREit all team thanks you,5
095f6259-0546-4360-bfd5-aeb2147bd24d,Not here in shareIT but crazyest in 2fps.,2
766949c8-d9ed-4868-8d84-77f931a30321,Wonderful,5
